Project,Subproject,Treatment,Deployment Name,ID Type,Deploy ID,Sequence ID,Begin Time,End Time,Species Name,Common Name,Age,Sex,Individual,Count,Actual Lat,Actual Lon,Fuzzed
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s16,2017-06-05T15:43:42,2017-06-05T15:43:46,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s17,2017-06-05T23:47:28,2017-06-05T23:47:33,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s18,2017-06-07T03:08:54,2017-06-07T03:08:57,Canis latrans,Coyote,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s19,2017-06-07T22:05:34,2017-06-07T22:05:37,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s20,2017-06-09T11:56:11,2017-06-09T11:56:15,Corvus brachyrhynchos,American Crow,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s21,2017-06-09T12:33:16,2017-06-09T12:33:20,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s22,2017-06-10T05:15:25,2017-06-10T05:15:28,No Animal,No Animal,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s23,2017-06-10T12:26:43,2017-06-10T12:26:46,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s24,2017-06-10T21:48:35,2017-06-10T21:49:08,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s25,2017-06-11T03:04:56,2017-06-11T03:04:58,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s26,2017-06-11T04:30:03,2017-06-11T04:30:30,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s27,2017-06-11T13:08:17,2017-06-11T13:08:42,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,2,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s28,2017-06-11T20:33:54,2017-06-11T20:33:57,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s29,2017-06-12T01:23:05,2017-06-12T01:23:08,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s30,2017-06-12T06:29:44,2017-06-12T06:29:47,No Animal,No Animal,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s31,2017-06-12T20:21:08,2017-06-12T20:21:15,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s32,2017-06-13T06:08:43,2017-06-13T06:08:46,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s33,2017-06-15T13:10:30,2017-06-15T13:10:33,Homo sapiens,Human non-staff,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s34,2017-06-17T01:21:56,2017-06-17T01:21:59,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s35,2017-06-17T03:32:51,2017-06-17T03:33:32,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s36,2017-06-17T04:12:45,2017-06-17T04:12:48,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s37,2017-06-17T04:59:28,2017-06-17T04:59:31,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s38,2017-06-18T00:36:25,2017-06-18T00:36:28,Canis latrans,Coyote,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s39,2017-06-18T08:41:02,2017-06-18T08:41:06,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Wake County,,Lindsey_D_Wake1,Researcher,d26253,d26253s40,2017-06-18T20:04:46,2017-06-18T20:04:56,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.88987,-78.53379,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s1,2017-06-14T11:13:44,2017-06-14T11:13:48,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s2,2017-06-17T19:59:50,2017-06-17T19:59:53,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s3,2017-06-20T05:36:03,2017-06-20T05:36:12,Canis latrans,Coyote,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s4,2017-06-20T06:39:08,2017-06-20T06:39:45,Cervus elaphus,Elk_Red Deer,Adult,Female,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s4,2017-06-20T06:39:08,2017-06-20T06:39:45,Cervus elaphus,Elk_Red Deer,Juvenile,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s5,2017-06-20T06:42:06,2017-06-20T06:42:08,Cervus elaphus,Elk_Red Deer,Adult,Female,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s5,2017-06-20T06:42:06,2017-06-20T06:42:08,Cervus elaphus,Elk_Red Deer,Juvenile,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s6,2017-06-20T07:32:44,2017-06-20T07:33:22,Cervus elaphus,Elk_Red Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s7,2017-06-20T09:28:02,2017-06-20T09:28:18,Cervus elaphus,Elk_Red Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s8,2017-06-20T22:00:16,2017-06-20T22:06:17,Cervus elaphus,Elk_Red Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s9,2017-06-20T22:07:38,2017-06-20T22:07:50,Cervus elaphus,Elk_Red Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s10,2017-06-21T00:09:20,2017-06-21T00:09:27,Cervus elaphus,Elk_Red Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s11,2017-06-21T00:51:42,2017-06-21T00:51:45,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s12,2017-06-21T17:55:16,2017-06-21T17:55:19,No Animal,No Animal,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s13,2017-06-21T21:55:49,2017-06-21T21:55:55,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s14,2017-06-22T00:30:38,2017-06-22T00:30:41,No Animal,No Animal,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s15,2017-06-22T21:37:53,2017-06-22T21:38:06,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s16,2017-06-25T08:54:37,2017-06-25T08:54:41,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s17,2017-06-25T08:56:16,2017-06-25T08:57:40,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s18,2017-06-25T09:14:16,2017-06-25T09:14:53,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s19,2017-06-26T10:14:21,2017-06-26T10:14:36,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s20,2017-06-27T08:24:39,2017-06-27T08:24:43,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s21,2017-06-28T07:06:02,2017-06-28T07:07:12,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s22,2017-06-28T09:45:12,2017-06-28T09:45:20,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s22,2017-06-28T09:45:12,2017-06-28T09:45:20,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s23,2017-06-28T12:14:04,2017-06-28T12:14:24,No Animal,No Animal,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s24,2017-06-28T21:08:09,2017-06-28T21:08:15,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s25,2017-06-29T03:29:27,2017-06-29T03:29:30,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s26,2017-06-29T03:59:44,2017-06-29T03:59:55,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s27,2017-06-29T21:14:50,2017-06-29T21:14:59,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s28,2017-06-30T08:00:21,2017-06-30T08:00:24,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s28,2017-06-30T08:00:21,2017-06-30T08:00:24,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s29,2017-06-30T08:01:39,2017-06-30T08:01:58,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s29,2017-06-30T08:01:39,2017-06-30T08:01:58,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s30,2017-06-30T12:01:29,2017-06-30T12:02:27,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s31,2017-06-30T12:05:00,2017-06-30T12:05:03,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s32,2017-06-30T12:07:38,2017-06-30T12:07:42,No Animal,No Animal,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s33,2017-07-02T16:04:27,2017-07-02T16:04:31,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s34,2017-07-04T08:06:04,2017-07-04T08:06:18,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s35,2017-07-04T15:18:25,2017-07-04T15:18:43,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s36,2017-07-04T21:45:34,2017-07-04T21:45:37,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s37,2017-07-05T06:23:37,2017-07-05T06:23:39,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s38,2017-07-05T11:34:42,2017-07-05T11:34:46,No Animal,No Animal,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Haywood County,,Hunter_C_Haywood1,Researcher,d26256,d26256s39,2017-07-07T11:58:54,2017-07-07T11:59:05,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.65557,-82.99974,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s1,2017-06-30T07:58:00,2017-06-30T07:58:17,Camera Trapper,Camera Trapper,Unknown,Unknown,,2,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s2,2017-06-30T18:32:49,2017-06-30T18:33:22,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s3,2017-06-30T18:34:24,2017-06-30T18:34:35,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s4,2017-07-02T11:44:07,2017-07-02T11:44:09,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s5,2017-07-17T20:00:36,2017-07-17T20:00:39,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s6,2017-07-19T15:56:11,2017-07-19T15:57:09,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s6,2017-07-19T15:56:11,2017-07-19T15:57:09,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,2,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s7,2017-07-20T04:15:29,2017-07-20T04:15:34,Canis latrans,Coyote,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s8,2017-07-26T06:38:04,2017-07-26T06:40:38,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,3,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s9,2017-07-28T09:18:36,2017-07-28T09:18:38,Canis latrans,Coyote,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s10,2017-07-30T05:08:46,2017-07-30T05:09:23,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s10,2017-07-30T05:08:46,2017-07-30T05:09:23,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s11,2017-07-31T23:40:36,2017-07-31T23:40:39,No Animal,No Animal,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s12,2017-08-01T01:08:43,2017-08-01T01:08:46,Sylvilagus floridanus,Eastern Cottontail,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s13,2017-08-01T01:51:54,2017-08-01T01:51:57,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s14,2017-08-01T01:59:13,2017-08-01T01:59:16,Sylvilagus floridanus,Eastern Cottontail,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Carteret County,,Price_C_Carteret8,Researcher,d26259,d26259s15,2017-08-01T08:50:01,2017-08-01T08:50:12,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,34.6975,-76.8249,FALSE
North Carolina's Candid Critters Project,Surry County,,Brown_M_Surry6,Researcher,d26264,d26264s1,2017-06-21T20:10:07,2017-06-21T20:11:27,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.33214,-80.45211,FALSE
North Carolina's Candid Critters Project,Surry County,,Brown_M_Surry6,Researcher,d26264,d26264s2,2017-06-22T01:26:15,2017-06-22T01:26:17,Sylvilagus floridanus,Eastern Cottontail,Unknown,Unknown,,1,36.33214,-80.45211,FALSE
North Carolina's Candid Critters Project,Surry County,,Brown_M_Surry6,Researcher,d26264,d26264s3,2017-06-22T03:30:06,2017-06-22T03:30:08,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.33214,-80.45211,FALSE
North Carolina's Candid Critters Project,Surry County,,Brown_M_Surry6,Researcher,d26264,d26264s4,2017-06-22T03:55:54,2017-06-22T03:55:56,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.33214,-80.45211,FALSE
North Carolina's Candid Critters Project,Surry County,,Brown_M_Surry6,Researcher,d26264,d26264s5,2017-06-25T04:54:25,2017-06-25T04:54:27,No Animal,No Animal,Unknown,Unknown,,1,36.33214,-80.45211,FALSE
North Carolina's Candid Critters Project,Surry County,,Brown_M_Surry6,Researcher,d26264,d26264s6,2017-06-25T11:57:26,2017-06-25T11:57:28,No Animal,No Animal,Unknown,Unknown,,1,36.33214,-80.45211,FALSE
